CISP,mes_ano,munic,roubo_veiculo,furto_veiculos,recuperacao_veiculos
159,2021m06,Cachoeiras de Macacu,1,1,2
159,2021m07,Cachoeiras de Macacu,0,0,0
159,2021m08,Cachoeiras de Macacu,0,2,2
159,2021m09,Cachoeiras de Macacu,0,1,3
159,2021m10,Cachoeiras de Macacu,0,0,1
159,2021m11,Cachoeiras de Macacu,0,2,0
159,2021m12,Cachoeiras de Macacu,1,0,1
159,2022m01,Cachoeiras de Macacu,1,3,2
159,2022m02,Cachoeiras de Macacu,3,2,0
159,2022m03,Cachoeiras de Macacu,0,1,0
159,2022m04,Cachoeiras de Macacu,0,2,0
159,2022m05,Cachoeiras de Macacu,1,2,2
165,2019m01,Mangaratiba,3,4,2
165,2019m02,Mangaratiba,1,3,2
165,2019m03,Mangaratiba,2,3,5
165,2019m04,Mangaratiba,1,2,0
165,2019m05,Mangaratiba,2,3,1
165,2019m06,Mangaratiba,1,2,2
165,2019m07,Mangaratiba,3,7,2
165,2019m08,Mangaratiba,2,6,2
165,2019m09,Mangaratiba,3,2,3
165,2019m10,Mangaratiba,2,8,2
165,2019m11,Mangaratiba,4,3,2
165,2019m12,Mangaratiba,1,5,5
165,2020m01,Mangaratiba,3,7,0
165,2020m02,Mangaratiba,4,4,3
165,2020m03,Mangaratiba,1,3,1
165,2020m04,Mangaratiba,2,5,3
165,2020m05,Mangaratiba,2,0,0
165,2020m06,Mangaratiba,0,1,0
165,2020m07,Mangaratiba,1,5,2
165,2020m08,Mangaratiba,0,8,1
165,2020m09,Mangaratiba,2,6,4
165,2020m10,Mangaratiba,1,2,0
165,2020m11,Mangaratiba,1,2,1
165,2020m12,Mangaratiba,4,3,1
165,2021m01,Mangaratiba,3,6,2
165,2021m02,Mangaratiba,1,3,3
165,2021m03,Mangaratiba,1,3,1
165,2021m04,Mangaratiba,1,4,0
165,2021m05,Mangaratiba,1,3,1
165,2021m06,Mangaratiba,0,5,0
165,2021m07,Mangaratiba,0,5,1
165,2021m08,Mangaratiba,1,2,3
165,2021m09,Mangaratiba,0,2,1
165,2021m10,Mangaratiba,0,5,1
165,2021m11,Mangaratiba,0,3,1
165,2021m12,Mangaratiba,3,5,2
165,2022m01,Mangaratiba,3,8,1
165,2022m02,Mangaratiba,0,6,2
165,2022m03,Mangaratiba,1,17,2
165,2022m04,Mangaratiba,0,14,2
165,2022m05,Mangaratiba,2,9,5
166,2019m01,Angra dos Reis,8,7,11
166,2019m02,Angra dos Reis,12,11,9
166,2019m03,Angra dos Reis,21,6,11
166,2019m04,Angra dos Reis,16,3,6
166,2019m05,Angra dos Reis,22,10,14
166,2019m06,Angra dos Reis,9,11,6
166,2019m07,Angra dos Reis,12,8,4
166,2019m08,Angra dos Reis,10,5,6
166,2019m09,Angra dos Reis,15,3,3
166,2019m10,Angra dos Reis,22,5,6
166,2019m11,Angra dos Reis,16,6,6
166,2019m12,Angra dos Reis,11,6,9
166,2020m01,Angra dos Reis,7,2,6
166,2020m02,Angra dos Reis,2,5,5
166,2020m03,Angra dos Reis,0,2,6
166,2020m04,Angra dos Reis,3,1,2
166,2020m05,Angra dos Reis,2,2,0
166,2020m06,Angra dos Reis,2,0,2
166,2020m07,Angra dos Reis,4,2,2
166,2020m08,Angra dos Reis,1,3,4
166,2020m09,Angra dos Reis,5,6,3
166,2020m10,Angra dos Reis,3,8,3
166,2020m11,Angra dos Reis,4,10,3
166,2020m12,Angra dos Reis,2,2,3
166,2021m01,Angra dos Reis,3,2,3
166,2021m02,Angra dos Reis,3,8,5
166,2021m03,Angra dos Reis,1,14,6
166,2021m04,Angra dos Reis,2,5,1
166,2021m05,Angra dos Reis,2,6,2
166,2021m06,Angra dos Reis,0,13,6
166,2021m07,Angra dos Reis,3,5,3
166,2021m08,Angra dos Reis,2,3,0
166,2021m09,Angra dos Reis,2,2,4
166,2021m10,Angra dos Reis,2,3,2
166,2021m11,Angra dos Reis,1,1,3
166,2021m12,Angra dos Reis,2,5,5
166,2022m01,Angra dos Reis,0,3,3
166,2022m02,Angra dos Reis,1,3,3
166,2022m03,Angra dos Reis,0,7,1
166,2022m04,Angra dos Reis,3,8,5
166,2022m05,Angra dos Reis,0,4,3
167,2019m01,Paraty,1,3,1
167,2019m02,Paraty,0,3,4
167,2019m03,Paraty,2,2,2
167,2019m04,Paraty,0,0,1
167,2019m05,Paraty,0,2,1
167,2019m06,Paraty,0,4,3
167,2019m07,Paraty,0,1,2
167,2019m08,Paraty,0,1,1
167,2019m09,Paraty,0,1,1
167,2019m10,Paraty,1,2,1
167,2019m11,Paraty,1,3,2
167,2019m12,Paraty,1,1,1
167,2020m01,Paraty,0,0,1
167,2020m02,Paraty,1,3,3
167,2020m03,Paraty,1,1,4
167,2020m04,Paraty,1,0,2
167,2020m05,Paraty,0,0,2
167,2020m06,Paraty,0,0,1
167,2020m07,Paraty,0,1,1
167,2020m08,Paraty,0,2,1
167,2020m09,Paraty,0,0,1
167,2020m10,Paraty,0,2,1
167,2020m11,Paraty,0,0,0
167,2020m12,Paraty,0,3,3
167,2021m01,Paraty,1,2,3
167,2021m02,Paraty,2,1,1
167,2021m03,Paraty,0,2,2
167,2021m04,Paraty,2,3,2
167,2021m05,Paraty,0,1,1
167,2021m06,Paraty,0,2,1
167,2021m07,Paraty,0,0,0
167,2021m08,Paraty,1,2,1
167,2021m09,Paraty,0,1,5
167,2021m10,Paraty,0,0,1
167,2021m11,Paraty,0,5,1
167,2021m12,Paraty,1,1,3
167,2022m01,Paraty,0,5,2
167,2022m02,Paraty,0,4,3
167,2022m03,Paraty,1,1,4
167,2022m04,Paraty,0,5,1
167,2022m05,Paraty,0,1,0
168,2019m01,Rio Claro,0,1,0
168,2019m02,Rio Claro,0,0,2
168,2019m03,Rio Claro,0,0,3
168,2019m04,Rio Claro,1,1,2
168,2019m05,Rio Claro,2,0,1
168,2019m06,Rio Claro,0,1,0
168,2019m07,Rio Claro,1,2,3
168,2019m08,Rio Claro,0,0,0
168,2019m09,Rio Claro,1,0,0
168,2019m10,Rio Claro,1,0,1
168,2019m11,Rio Claro,0,1,1
168,2019m12,Rio Claro,0,0,0
168,2020m01,Rio Claro,0,1,3
168,2020m02,Rio Claro,2,1,1
168,2020m03,Rio Claro,2,0,0
168,2020m04,Rio Claro,0,1,0
168,2020m05,Rio Claro,0,0,0
168,2020m06,Rio Claro,1,0,1
168,2020m07,Rio Claro,0,1,1
168,2020m08,Rio Claro,0,0,0
168,2020m09,Rio Claro,0,0,0
168,2020m10,Rio Claro,1,0,1
168,2020m11,Rio Claro,0,1,1
168,2020m12,Rio Claro,0,0,0
168,2021m01,Rio Claro,0,0,0
168,2021m02,Rio Claro,0,2,0
168,2021m03,Rio Claro,0,1,0
168,2021m04,Rio Claro,0,1,2
168,2021m05,Rio Claro,0,0,2
168,2021m06,Rio Claro,0,0,0
168,2021m07,Rio Claro,0,2,0
168,2021m08,Rio Claro,1,0,0
168,2021m09,Rio Claro,1,1,0
168,2021m10,Rio Claro,0,3,0
168,2021m11,Rio Claro,0,1,0
168,2021m12,Rio Claro,1,2,0
168,2022m01,Rio Claro,1,0,2
168,2022m02,Rio Claro,0,0,2
168,2022m03,Rio Claro,0,0,0
168,2022m04,Rio Claro,0,2,0
